Household_repeated_measure_Id	Household_Id	Collection date [EUPATH_0020003]	Anopheles dissected for parity count [EUPATH_0000194]	Anopheles nulliparous count [EUPATH_0000195]	Anopheles parous count [EUPATH_0000196]	Anopheles tested for sporozoites count [EUPATH_0000217]	Bloodfed Anopheles funestus count [EUPATH_0000192]	Bloodfed Anopheles gambiae count [EUPATH_0000193]	Female Anopheles count [EUPATH_0000135]	Female Anopheles funestus count [EUPATH_0000136]	Female Anopheles gambiae count [EUPATH_0000137]	Gravid Anopheles funestus count [EUPATH_0000197]	Gravid Anopheles gambiae count [EUPATH_0000198]	Other female Anopheles species count [EUPATH_0000200]	Sporozoite-pos Anopheles count [EUPATH_0000218]	Unable to assess Anopheles funestus count [EUPATH_0000202]	Unable to assess Anopheles gambiae count [EUPATH_0000203]	Unfed Anopheles funestus count [EUPATH_0000204]	Unfed Anopheles gambiae count [EUPATH_0000205]
hrm_331005301638	h_331005301	2013-03-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301639	h_331005301	2013-03-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301640	h_331005301	2013-05-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301641	h_331005301	2013-06-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301642	h_331005301	2013-07-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301643	h_331005301	2013-08-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301644	h_331005301	2013-09-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301645	h_331005301	2013-10-01	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_331005301646	h_331005301	2013-11-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301647	h_331005301	2013-12-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301648	h_331005301	2014-01-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301649	h_331005301	2014-02-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301650	h_331005301	2014-03-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301651	h_331005301	2014-04-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301652	h_331005301	2014-05-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301653	h_331005301	2014-06-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301654	h_331005301	2014-07-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301655	h_331005301	2014-08-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301656	h_331005301	2014-09-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301657	h_331005301	2014-10-02	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_331005301658	h_331005301	2014-11-10	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_331005301659	h_331005301	2014-12-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301660	h_331005301	2015-01-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301661	h_331005301	2015-01-31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301662	h_331005301	2015-03-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301663	h_331005301	2015-04-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301664	h_331005301	2015-05-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_331005301665	h_331005301	2015-06-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602631	h_337003602	2012-08-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602632	h_337003602	2012-09-20	2	1	1	3	0	0	3	0	3	0	1	0	0	0	0	0	2
hrm_337003602633	h_337003602	2012-10-02	5	0	5	8	0	1	8	0	8	0	1	0	0	0	0	0	6
hrm_337003602634	h_337003602	2012-11-13	5	3	2	10	0	0	10	0	10	0	1	0	1	0	2	0	7
hrm_337003602635	h_337003602	2012-12-04	9	2	7	11	0	0	11	0	10	0	0	1	0	0	2	0	8
hrm_337003602636	h_337003602	2013-01-06	2	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_337003602637	h_337003602	2013-02-01	4	4	0	4	0	0	4	0	4	0	0	0	0	0	0	0	4
hrm_337003602638	h_337003602	2013-03-01	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_337003602639	h_337003602	2013-04-09	7	5	2	7	0	0	7	0	7	0	0	0	0	0	0	0	7
hrm_337003602640	h_337003602	2013-05-09	16	2	14	11	0	0	17	0	17	0	0	0	1	0	1	0	16
hrm_337003602641	h_337003602	2013-06-13	5	3	2	5	0	0	5	0	5	0	0	0	1	0	0	0	5
hrm_337003602642	h_337003602	2013-07-14	3	1	2	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_337003602643	h_337003602	2013-08-07	9	2	7	10	0	0	10	0	10	0	0	0	0	0	1	0	9
hrm_337003602644	h_337003602	2013-09-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602645	h_337003602	2013-10-01	2	2	0	3	0	0	3	0	3	0	0	0	0	0	1	0	2
hrm_337003602646	h_337003602	2013-11-23	13	9	4	14	0	1	14	0	14	0	0	0	0	0	0	0	13
hrm_337003602647	h_337003602	2013-11-28	4	1	3	5	0	0	5	0	5	0	0	0	0	0	1	0	4
hrm_337003602648	h_337003602	2014-01-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602649	h_337003602	2014-01-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602650	h_337003602	2014-03-02	1	0	1	2	0	0	2	0	2	0	0	0	0	0	1	0	1
hrm_337003602651	h_337003602	2014-03-28	10	1	9	10	0	0	10	0	10	0	0	0	0	0	0	0	10
hrm_337003602652	h_337003602	2014-05-12	12	5	7	15	0	0	15	0	15	0	1	0	0	0	2	0	12
hrm_337003602653	h_337003602	2014-06-04	3	2	1	4	0	0	4	0	4	0	1	0	0	0	0	0	3
hrm_337003602654	h_337003602	2014-07-06	3	2	1	3	0	0	3	0	3	0	0	0	1	0	0	0	3
hrm_337003602655	h_337003602	2014-08-12	13	4	9	13	0	0	13	0	13	0	0	0	1	0	0	0	13
hrm_337003602656	h_337003602	2014-09-06	4	1	3	5	0	0	5	0	5	0	1	0	0	0	0	0	4
hrm_337003602657	h_337003602	2014-10-05	14	4	10	15	0	0	15	0	15	0	1	0	1	0	0	0	14
hrm_337003602658	h_337003602	2014-10-28	26	8	18	29	0	0	29	0	29	0	1	0	1	0	2	0	26
hrm_337003602659	h_337003602	2014-12-08	6	4	2	6	0	0	6	0	6	0	0	0	1	0	0	0	6
hrm_337003602660	h_337003602	2015-01-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602661	h_337003602	2015-02-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602662	h_337003602	2015-03-06	2	0	2	5	0	1	5	0	5	0	1	0	0	0	1	0	2
hrm_337003602663	h_337003602	2015-04-05	4	0	4	4	0	0	4	0	4	0	0	0	1	0	0	0	4
hrm_337003602664	h_337003602	2015-05-20	12	6	6	18	0	2	18	0	18	0	1	0	0	0	3	0	12
hrm_337003602665	h_337003602	2015-05-29	9	4	5	9	0	0	9	0	9	0	0	0	1	0	0	0	9
hrm_337003602666	h_337003602	2015-07-06	7	2	5	7	0	0	7	0	7	0	0	0	0	0	0	0	7
hrm_337003602667	h_337003602	2015-07-29	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_337003602668	h_337003602	2015-08-30	2	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_337003602669	h_337003602	2015-10-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602670	h_337003602	2015-11-01	34	9	25	32	0	0	35	0	35	0	1	0	0	0	0	0	34
hrm_337003602671	h_337003602	2015-12-12	1	1	0	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_337003602672	h_337003602	2016-01-13	7	2	5	7	0	0	7	0	7	0	0	0	0	0	0	0	7
hrm_337003602673	h_337003602	2016-02-03	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337003602674	h_337003602	2016-03-08	6	2	4	9	0	0	9	0	9	0	2	0	0	0	1	0	6
hrm_337003602675	h_337003602	2016-04-04	2	1	1	3	0	0	3	0	3	0	0	0	0	0	1	0	2
hrm_337003602676	h_337003602	2016-04-27	10	3	7	14	0	0	14	0	14	0	4	0	0	0	0	0	10
hrm_337003602677	h_337003602	2016-06-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501646	h_337004501	2013-11-20	1	1	0	3	0	0	3	0	3	0	2	0	0	0	0	0	1
hrm_337004501647	h_337004501	2013-12-05	6	2	4	6	0	0	6	0	6	0	0	0	0	0	0	0	6
hrm_337004501648	h_337004501	2014-01-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501649	h_337004501	2014-01-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501650	h_337004501	2014-02-28	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_337004501651	h_337004501	2014-03-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501652	h_337004501	2014-05-04	1	0	1	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_337004501653	h_337004501	2014-06-01	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_337004501654	h_337004501	2014-06-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501655	h_337004501	2014-08-10	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_337004501656	h_337004501	2014-08-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501657	h_337004501	2014-10-05	2	1	1	4	0	0	4	0	4	0	2	0	0	0	0	0	2
hrm_337004501658	h_337004501	2014-11-09	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_337004501659	h_337004501	2014-11-27	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1
hrm_337004501660	h_337004501	2015-01-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501661	h_337004501	2015-02-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501662	h_337004501	2015-03-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501663	h_337004501	2015-04-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501664	h_337004501	2015-05-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501665	h_337004501	2015-05-27	0	0	0	2	0	0	2	0	2	0	2	0	0	0	0	0	0
hrm_337004501666	h_337004501	2015-06-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501667	h_337004501	2015-08-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501668	h_337004501	2015-08-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501669	h_337004501	2015-10-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_337004501670	h_337004501	2015-11-10	7	1	6	13	0	0	13	0	13	0	6	0	1	0	0	0	7
hrm_337004501671	h_337004501	2015-12-18	44	34	10	52	2	0	52	2	50	0	6	0	0	0	0	0	44
hrm_337004501672	h_337004501	2016-01-07	11	4	7	12	0	0	12	0	12	0	1	0	0	0	0	0	11
hrm_337004501673	h_337004501	2016-01-30	7	5	2	9	0	0	9	0	9	0	2	0	0	0	0	0	7
hrm_337004501674	h_337004501	2016-02-29	3	2	1	5	0	0	5	0	5	0	2	0	0	0	0	0	3
hrm_337004501675	h_337004501	2016-04-05	2	0	2	3	0	0	3	0	3	0	1	0	0	0	0	0	2
hrm_337004501676	h_337004501	2016-05-06	9	4	5	14	0	0	14	0	14	0	5	0	0	0	0	0	9
hrm_337004501677	h_337004501	2016-06-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_339008601621	h_339008601	2011-10-16	2	1	1	4	0	1	4	0	4	0	1	0	0	0	0	0	2
hrm_339008601622	h_339008601	2011-10-29	4	1	3	4	0	0	4	0	4	0	0	0	0	0	0	0	4
hrm_339008601623	h_339008601	2011-12-04	8	2	6	11	0	0	11	0	11	0	0	0	1	0	0	0	11
hrm_339008601624	h_339008601	2012-01-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_339008601626	h_339008601	2012-03-03	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_339008601627	h_339008601	2012-04-06	2	0	2	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_339008601628	h_339008601	2012-05-09	9	7	2	13	0	0	13	0	13	0	0	0	0	0	0	0	13
hrm_339008601629	h_339008601	2012-06-18	5	1	4	6	0	0	6	0	6	0	0	0	0	0	0	0	6
hrm_339008601630	h_339008601	2012-07-08	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_339008601631	h_339008601	2012-08-27	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_339008601632	h_339008601	2012-09-24	2	0	2	3	0	0	3	0	3	0	1	0	0	0	0	0	2
hrm_339008601633	h_339008601	2012-10-08	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_339008601634	h_339008601	2012-11-19	5	2	3	10	0	0	10	0	10	0	0	0	0	0	1	0	9
hrm_339008601635	h_339008601	2012-12-05	8	2	6	11	0	2	11	0	11	0	0	0	0	0	1	0	8
hrm_339008601636	h_339008601	2013-01-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_339008601637	h_339008601	2013-02-10	0	0	0	4	0	1	4	0	4	0	2	0	0	0	1	0	0
hrm_339008601638	h_339008601	2013-03-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_339008601639	h_339008601	2013-04-01	3	2	1	6	0	1	6	0	6	0	1	0	0	0	1	0	3
hrm_339008601640	h_339008601	2013-05-25	19	8	11	10	0	0	24	0	24	0	1	0	0	0	4	0	19
hrm_339008601641	h_339008601	2013-06-14	2	2	0	4	0	0	4	0	4	0	0	0	0	0	2	0	2
hrm_339008601642	h_339008601	2013-07-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_339008601643	h_339008601	2013-08-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_339008601644	h_339008601	2013-09-10	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_339008601645	h_339008601	2013-10-12	6	4	2	6	0	0	6	0	6	0	0	0	0	0	0	0	6
hrm_339008601646	h_339008601	2013-11-15	9	6	3	13	0	0	13	0	13	0	0	0	0	0	4	0	9
hrm_339008601647	h_339008601	2013-12-07	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_339008601648	h_339008601	2014-01-13	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_339008601649	h_339008601	2014-02-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_339008601650	h_339008601	2014-03-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_339008601651	h_339008601	2014-04-13	9	4	5	11	0	2	11	0	11	0	0	0	0	0	0	0	9
hrm_339008601652	h_339008601	2014-05-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201621	h_340000201	2011-10-11	4	1	3	4	0	0	4	0	4	0	0	0	0	0	0	0	4
hrm_340000201622	h_340000201	2011-11-09	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340000201623	h_340000201	2011-12-04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201624	h_340000201	2012-01-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201626	h_340000201	2012-03-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201627	h_340000201	2012-04-02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201628	h_340000201	2012-04-29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201629	h_340000201	2012-06-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201630	h_340000201	2012-07-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201631	h_340000201	2012-08-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201632	h_340000201	2012-09-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201633	h_340000201	2012-10-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201634	h_340000201	2012-11-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201635	h_340000201	2012-12-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201636	h_340000201	2013-01-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201637	h_340000201	2013-02-10	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340000201638	h_340000201	2013-03-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201639	h_340000201	2013-04-03	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_340000201640	h_340000201	2013-05-15	1	0	1	2	0	0	2	0	2	0	0	0	0	0	1	0	1
hrm_340000201641	h_340000201	2013-06-09	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0
hrm_340000201642	h_340000201	2013-07-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201643	h_340000201	2013-08-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201644	h_340000201	2013-09-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201645	h_340000201	2013-10-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201646	h_340000201	2013-11-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201647	h_340000201	2013-12-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201648	h_340000201	2014-01-22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201649	h_340000201	2014-02-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201650	h_340000201	2014-03-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201651	h_340000201	2014-04-22	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340000201652	h_340000201	2014-05-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340000201653	h_340000201	2014-06-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201621	h_340001201	2011-10-13	23	8	15	11	0	0	34	0	34	0	0	0	0	0	0	0	34
hrm_340001201622	h_340001201	2011-11-06	17	7	10	13	0	0	27	0	27	0	0	0	0	0	0	0	27
hrm_340001201623	h_340001201	2011-12-01	18	11	7	28	0	0	28	0	28	0	0	0	0	0	0	0	28
hrm_340001201624	h_340001201	2012-01-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201626	h_340001201	2012-03-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201627	h_340001201	2012-03-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201628	h_340001201	2012-04-27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201629	h_340001201	2012-06-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201630	h_340001201	2012-07-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201631	h_340001201	2012-08-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201632	h_340001201	2012-09-18	1	0	1	3	0	0	3	0	3	0	2	0	0	0	0	0	1
hrm_340001201633	h_340001201	2012-10-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201634	h_340001201	2012-11-12	6	3	3	8	0	0	8	0	8	0	0	0	0	0	1	0	7
hrm_340001201635	h_340001201	2012-12-04	10	2	8	11	0	0	11	0	11	0	1	0	1	0	0	0	10
hrm_340001201636	h_340001201	2013-01-18	3	1	2	3	0	0	3	0	3	0	0	0	0	0	0	0	3
hrm_340001201637	h_340001201	2013-02-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201638	h_340001201	2013-03-03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201639	h_340001201	2013-04-15	17	11	6	15	0	1	24	0	24	0	5	0	0	0	1	0	17
hrm_340001201640	h_340001201	2013-05-08	34	9	25	11	0	1	45	0	45	0	0	0	0	0	10	0	34
hrm_340001201641	h_340001201	2013-06-07	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340001201642	h_340001201	2013-07-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201643	h_340001201	2013-08-15	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340001201644	h_340001201	2013-09-13	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_340001201645	h_340001201	2013-10-10	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340001201646	h_340001201	2013-11-28	3	2	1	5	0	2	5	0	5	0	0	0	0	0	0	0	3
hrm_340001201647	h_340001201	2013-12-15	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340001201648	h_340001201	2014-01-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201649	h_340001201	2014-02-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201650	h_340001201	2014-03-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201651	h_340001201	2014-04-03	9	2	7	9	0	0	9	0	9	0	0	0	0	0	0	0	9
hrm_340001201652	h_340001201	2014-05-17	12	3	9	16	0	0	16	0	16	0	2	0	0	0	2	0	12
hrm_340001201653	h_340001201	2014-06-12	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340001201654	h_340001201	2014-07-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201655	h_340001201	2014-08-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201656	h_340001201	2014-09-03	3	0	3	6	0	1	6	0	6	0	1	0	0	0	1	0	3
hrm_340001201657	h_340001201	2014-10-07	1	0	1	2	0	0	2	0	2	0	1	0	0	0	0	0	1
hrm_340001201658	h_340001201	2014-11-07	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340001201659	h_340001201	2014-12-13	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
hrm_340001201660	h_340001201	2015-01-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201661	h_340001201	2015-02-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201662	h_340001201	2015-03-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201663	h_340001201	2015-04-12	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340001201664	h_340001201	2015-05-19	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340001201665	h_340001201	2015-06-15	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340001201666	h_340001201	2015-07-07	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340001201667	h_340001201	2015-08-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201668	h_340001201	2015-09-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201669	h_340001201	2015-10-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201670	h_340001201	2015-10-30	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340001201671	h_340001201	2015-12-19	2	0	2	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340001201672	h_340001201	2016-01-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201673	h_340001201	2016-01-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201674	h_340001201	2016-03-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201675	h_340001201	2016-04-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340001201676	h_340001201	2016-05-03	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0
hrm_340001201677	h_340001201	2016-06-10	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340005701621	h_340005701	2011-10-22	49	25	24	10	0	0	86	0	86	0	2	0	0	0	0	0	84
hrm_340005701622	h_340005701	2011-11-06	21	5	16	13	0	0	31	0	31	0	0	0	0	0	0	0	31
hrm_340005701623	h_340005701	2011-11-29	36	19	17	88	0	0	88	0	88	0	0	0	0	0	0	0	88
hrm_340005701624	h_340005701	2012-01-18	2	2	0	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_340005701626	h_340005701	2012-03-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_340005701627	h_340005701	2012-04-06	4	1	3	5	0	0	5	0	5	0	0	0	0	0	0	0	5
hrm_340005701628	h_340005701	2012-05-05	5	3	2	7	0	0	7	0	7	0	0	0	0	0	0	0	7
hrm_340005701629	h_340005701	2012-06-13	10	3	7	12	0	0	12	0	12	0	0	0	0	0	0	0	12
hrm_340005701630	h_340005701	2012-07-08	6	1	5	8	0	1	8	0	8	0	0	0	0	0	0	0	7
hrm_340005701631	h_340005701	2012-08-05	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_340005701632	h_340005701	2012-09-14	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_332003601621	h_332003601	2011-10-02	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1
hrm_332003601622	h_332003601	2011-11-28	2	1	1	2	0	0	2	0	2	0	0	0	0	0	0	0	2
hrm_332003601623	h_332003601	2011-12-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hrm_332003601624	h_332003601	2012-01-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
